pmid	annotator	subject_text_span	subject_label	predicate	object_text_span	object_label
39922231	student_B	Postbiotics	dietary supplement	influence	cognitive alterations	DDF
39922231	student_B	Aβ	chemical	located in	brain regions	anatomical location
39922231	student_B	mitochondrial dysfunction	DDF	affect	AD	DDF
39922231	student_B	oxidative stress	DDF	affect	Alzheimer's disease	DDF
39922231	student_B	pro-inflammatory cytokines	chemical	produced by	microbiomes	microbiome
39922231	student_B	neurotransmitter imbalance	DDF	affect	Alzheimer's disease	DDF
39922231	student_B	oxidative stress	DDF	affect	AD	DDF
39922231	student_B	Postbiotics	dietary supplement	influence	neuroinflammation	DDF
39922231	student_B	neurotransmitter imbalance	DDF	affect	AD	DDF
39922231	student_B	microbiomes	microbiome	is linked to	neuroinflammation	DDF
39922231	student_B	GM	microbiome	located in	gut	anatomical location
39922231	student_B	AD	DDF	is a	Alzheimer's disease	DDF
39922231	student_B	AD	DDF	is a	progressive neurodegenerative disease	DDF
39922231	student_B	Postbiotics	dietary supplement	influence	Alzheimer's disease	DDF
39922231	student_B	amyloid beta	chemical	located in	brain regions	anatomical location
39922231	student_B	postbiotics	dietary supplement	administered	human	human
39922231	student_B	neuroinflammation	DDF	affect	Alzheimer's disease	DDF


34264791	student_B	MS	DDF	is a	multiple sclerosis	DDF


37841344	student_B	Multiple sclerosis	DDF	affect	neurodegeneration	DDF
37841344	student_B	Multiple sclerosis	DDF	affect	demyelination	DDF
37841344	student_B	immune-mediated disorders	DDF	affect	PMS	DDF
37841344	student_B	viral infections	DDF	affect	PMS	DDF
37841344	student_B	Pediatric multiple sclerosis	DDF	target	individuals	human
37841344	student_B	Multiple sclerosis	DDF	is a	autoimmune condition	DDF
37841344	student_B	MS	DDF	target	MS patients	human
37841344	student_B	Multiple sclerosis	DDF	affect	persistent inflammation	DDF
37841344	student_B	Dysbiosis	DDF	affect	PMS	DDF


37868345	student_B	prebiotics	dietary supplement	influence	inflammatory and infective diseases	DDF
37868345	student_B	synbiotics	dietary supplement	influence	inflammatory and infective diseases	DDF
37868345	student_B	depression	DDF	is a	inflammatory and infective diseases	DDF
37868345	student_B	psoriasis	DDF	is a	inflammatory and infective diseases	DDF
37868345	student_B	multiple sclerosis	DDF	is a	inflammatory and infective diseases	DDF
37868345	student_B	antibiotics	drug	change effect	inflammatory and infective diseases	DDF
37868345	student_B	IFN-I	chemical	influence	inflammatory and infective diseases	DDF
37868345	student_B	irritable bowel syndrome	DDF	is a	inflammatory and infective diseases	DDF
37868345	student_B	autism spectrum disorder	DDF	is a	inflammatory and infective diseases	DDF
37868345	student_B	probiotics	dietary supplement	influence	inflammatory and infective diseases	DDF
37868345	student_B	postbiotics	dietary supplement	influence	inflammatory and infective diseases	DDF
37868345	student_B	Parkinson's disease	DDF	is a	inflammatory and infective diseases	DDF
37868345	student_B	inflammasome	chemical	influence	inflammatory and infective diseases	DDF
37868345	student_B	inflammatory bowel diseases	DDF	is a	inflammatory and infective diseases	DDF
37868345	student_B	NF-κB	chemical	influence	inflammatory and infective diseases	DDF
37868345	student_B	Alzheimer's disease	DDF	is a	inflammatory and infective diseases	DDF


39679941	student_B	olanzapine-induced fatty liver disease	DDF	target	patients	human
39679941	student_B	hepatic steatosis	DDF	target	rats	animal
39679941	student_B	Ruminococcaceae	bacteria	part of	gut microbiome	microbiome
39679941	student_B	olanzapine	drug	change effect	olanzapine-related fatty degeneration	DDF
39679941	student_B	Christensenellaceae	bacteria	part of	gut microbiome	microbiome
39679941	student_B	Lachnospiraceae	bacteria	part of	gut microbiome	microbiome
39679941	student_B	Butyricicoccaceae	bacteria	part of	gut microbiome	microbiome
39679941	student_B	Gut microbiota	microbiome	is linked to	olanzapine-induced fatty liver disease	DDF
39679941	student_B	olanzapine	drug	change effect	Olanzapine-induced fatty liver disease	DDF
39679941	student_B	olanzapine	drug	change effect	fatty liver	DDF
39679941	student_B	Gut microbiota	microbiome	is linked to	hepatic steatosis	DDF
39679941	student_B	Oscillospiraceae	bacteria	part of	gut microbiome	microbiome
39679941	student_B	olanzapine	drug	change effect	hepatic steatosis	DDF
39679941	student_B	Gut microbiota	microbiome	is linked to	psychiatric disorders	DDF
39679941	student_B	olanzapine	drug	change effect	olanzapine-mediated hepatic side effects	DDF


39893159	student_B	gut microbiome	microbiome	is linked to	microbiome dysbiosis	DDF
39893159	student_B	Bifidobacteria	bacteria	part of	gut microbiome	microbiome
39893159	student_B	Lactobacillus	bacteria	part of	gut microbiome	microbiome
39893159	student_B	gut microbiome	microbiome	is linked to	PD	DDF


37672084	student_B	Escherichia coli	bacteria	influence	Neurodegenerative diseases	DDF
37672084	student_B	oral bacteria	bacteria	influence	Neurodegenerative diseases	DDF
37672084	student_B	(gut) microbiome	microbiome	is linked to	Neurodegenerative diseases	DDF
37672084	student_B	bacterial protein curli	chemical	influence	neurodegeneration	DDF
37672084	student_B	lipopolysaccharides	chemical	influence	Neurodegenerative diseases	DDF
37672084	student_B	Neurodegenerative diseases	DDF	strike	intestinal barrier	anatomical location
37672084	student_B	dysbiosis of the (gut) microbiome	DDF	change abundance	gut microbiome	microbiome
37672084	student_B	(gut) microbiome	microbiome	is linked to	Parkinson's disease	DDF
37672084	student_B	(gut) microbiome	microbiome	is linked to	Alzheimer's disease	DDF
37672084	student_B	short-chain fatty acids	chemical	influence	Neurodegenerative diseases	DDF
37672084	student_B	Neurodegenerative diseases	DDF	strike	blood-brain barrier	anatomical location
37672084	student_B	α-synuclein	chemical	influence	Neurodegenerative diseases	DDF
37672084	student_B	Neurodegenerative diseases	DDF	target	PD and AD patients	human


29581954	student_B	gut microbiota	microbiome	is linked to	Alzheimer's	DDF
29581954	student_B	gut microbiota	microbiome	is linked to	Aging	DDF
29581954	student_B	gut microbiota	microbiome	located in	humans	human
29581954	student_B	gut microbiota	microbiome	is linked to	degenerative diseases	DDF
29581954	student_B	gut microbiota	microbiome	is linked to	Aging-Related Diseases	DDF
29581954	student_B	Altered Gut Microbiota Composition	DDF	change abundance	gut microbiota	microbiome
29581954	student_B	pre/probiotics	dietary supplement	influence	Alzheimer's	DDF
29581954	student_B	pre/probiotics	dietary supplement	impact	gut microbiota	microbiome
29581954	student_B	pre/probiotics	dietary supplement	influence	degenerative diseases	DDF
29581954	student_B	gut microbiota	microbiome	located in	elderly population	human
29581954	student_B	pre/probiotics	dietary supplement	influence	Parkinson's	DDF
29581954	student_B	gut microbiota	microbiome	is linked to	Parkinson's	DDF
29581954	student_B	gut microbiota	microbiome	is linked to	gastrointestinal tract-derived diseases	DDF


36355185	student_B	gastrointestinal dysfunction	DDF	affect	Lewy body diseases	DDF
36355185	student_B	'body first' clinical syndrome	DDF	is a	Lewy body diseases	DDF
36355185	student_B	Lewy body diseases	DDF	strike	gut	anatomical location
36355185	student_B	dysbiosis	DDF	affect	gastrointestinal dysfunction	DDF
36355185	student_B	Lewy body diseases	DDF	strike	brain	anatomical location
36355185	student_B	Microbiome-gut-brain dysfunction	DDF	affect	Lewy body diseases	DDF
36355185	student_B	Parkinson's disease	DDF	is a	Lewy body diseases	DDF
36355185	student_B	dementia with Lewy bodies	DDF	is a	Lewy body diseases	DDF


38970126	student_B	participants	human	used by	Fecal microbiota transplantation	biomedical technique
38970126	student_B	comorbidities	DDF	target	participants	human
38970126	student_B	comorbidities	DDF	target	recipients	human
38970126	student_B	gut microbiome	microbiome	is linked to	obesity	DDF
38970126	student_B	obesity	DDF	target	participants	human
38970126	student_B	obesity	DDF	target	recipients	human
38970126	student_B	obesity	DDF	target	adolescents	human
38970126	student_B	comorbidities	DDF	target	adolescents	human
38970126	student_B	gut microbiome	microbiome	used by	Fecal microbiota transplantation	biomedical technique
38970126	student_B	gut microbiome	microbiome	located in	gut	anatomical location


40474070	student_B	dietary fiber	dietary supplement	influence	disrupted gut microbiota composition and function	DDF
40474070	student_B	Gut microbiota	microbiome	is linked to	gastrointestinal (GI) and systemic metabolic and inflammatory disorders	DDF
40474070	student_B	Gut microbiota	microbiome	is linked to	dysbiosis	DDF
40474070	student_B	Gut microbiota	microbiome	is linked to	chronic inflammatory diseases	DDF
40474070	student_B	dietary fiber	dietary supplement	impact	gut microbiota	microbiome


30171835	student_B	Immunological dysregulation	DDF	affect	human disorders	DDF
30171835	student_B	multiple sclerosis	DDF	is a	autoimmune diseases	DDF
30171835	student_B	Immunological dysregulation	DDF	affect	autoimmune diseases	DDF
30171835	student_B	eCBS	chemical	impact	Gut microbiota	microbiome
30171835	student_B	Immunological dysregulation	DDF	affect	metabolic disorders	DDF
30171835	student_B	bioactive lipids	chemical	influence	autoimmune disorders	DDF
30171835	student_B	gut microbiota	microbiome	is linked to	Immunological dysregulation	DDF
30171835	student_B	probiotics	dietary supplement	impact	commensal microbiota	microbiome
30171835	student_B	Gut microbiota	microbiome	is linked to	multiple sclerosis	DDF


32038645	student_B	Rheumatoid Arthritis	DDF	is a	Autoimmune diseases	DDF
32038645	student_B	Vitamin D	chemical	impact	Gut Microbiome	microbiome
32038645	student_B	Gut Microbiome	microbiome	is linked to	Systemic Autoimmunity	DDF
32038645	student_B	Inflammatory Bowel Disease	DDF	is a	Autoimmune diseases	DDF
32038645	student_B	vitamin D deficiency	DDF	strike	gut epithelial barrier	anatomical location
32038645	student_B	Multiple Sclerosis	DDF	is a	Autoimmune diseases	DDF
32038645	student_B	Vitamin D	chemical	influence	Systemic Autoimmunity	DDF
32038645	student_B	Systemic Lupus Erythematosus	DDF	is a	Autoimmune diseases	DDF
32038645	student_B	vitamin D deficiency	DDF	change abundance	Gut Microbiome	microbiome


40402411	student_B	Type 2 Diabetes	DDF	affect	Alzheimer's Disease	DDF
40402411	student_B	Alzheimer's disease	DDF	is a	neurodegenerative diseases	DDF
40402411	student_B	advanced glycation end products	chemical	influence	neurotoxicity	DDF
40402411	student_B	antidiabetic medications	drug	change effect	T2DM	DDF
40402411	student_B	chronic hyperglycemia	DDF	affect	type 2 diabetes mellitus	DDF
40402411	student_B	Aβ proteins	chemical	influence	AD	DDF
40402411	student_B	advanced glycation end products	chemical	influence	type 2 diabetes mellitus	DDF
40402411	student_B	advanced glycation end products	chemical	influence	Alzheimer's disease	DDF
40402411	student_B	advanced glycation end products	chemical	influence	AD pathology	DDF
40402411	student_B	advanced glycation end products	chemical	influence	tissue damage	DDF
40402411	student_B	antidiabetic medications	drug	change effect	AD	DDF


39617896	student_B	depression	DDF	target	participants	human
39617896	student_B	anxiety symptoms	DDF	target	participants	human
39617896	student_B	gut microbiome	microbiome	is linked to	Amyotrophic lateral sclerosis	DDF
39617896	student_B	participants	human	used by	fecal microbiota transplantation	biomedical technique
39617896	student_B	gut microbiome	microbiome	is linked to	neurodegenerative disorder	DDF
39617896	student_B	Amyotrophic lateral sclerosis	DDF	target	sporadic ALS patients	human
39617896	student_B	constipation	DDF	target	participants	human
39617896	student_B	Gastrointestinal adverse events	DDF	target	participants	human
39617896	student_B	Amyotrophic lateral sclerosis	DDF	target	participants	human


40881123	student_B	Oscillospiraceae	bacteria	located in	T1D cohort	human
40881123	student_B	gut microbiome	microbiome	located in	T1D patients	human
40881123	student_B	gut microbiome	microbiome	located in	healthy populations	human
40881123	student_B	gut microbiome	microbiome	is linked to	T1D	DDF
40881123	student_B	gut microbiota	microbiome	located in	patients	human
40881123	student_B	gut microbiome	microbiome	is linked to	autoimmune diseases	DDF
40881123	student_B	diseases of autoimmunity	DDF	target	patients	human
40881123	student_B	cholesterol	chemical	located in	T1D cohort	human
40881123	student_B	diseases of autoimmunity	DDF	change abundance	gut microbiota	microbiome
40881123	student_B	T1D	DDF	target	people	human
40881123	student_B	gut microbiome	microbiome	is linked to	type 1 diabetes	DDF
40881123	student_B	Lachnospiraceae	bacteria	located in	T1D cohort	human
40881123	student_B	Multiple Sclerosis	DDF	target	patients	human
40881123	student_B	gut microbiome	microbiome	located in	type 1 diabetes patients	human


34244137	student_B	bacteria	bacteria	located in	patients	human
34244137	student_B	isoflavone-free diet	food	administered	healthy human donors	human
34244137	student_B	isoflavones	chemical	impact	gut microbiomes	microbiome
34244137	student_B	MS	DDF	target	patients	human
34244137	student_B	gut microbiome	microbiome	located in	mice	animal
34244137	student_B	gut microbiota	microbiome	is linked to	MS	DDF
34244137	student_B	isoflavones	chemical	influence	MS	DDF
34244137	student_B	isoflavone diet	food	influence	MS	DDF
34244137	student_B	isoflavones	chemical	located in	patients	human
34244137	student_B	Isoflavone diet	food	impact	gut bacteria	bacteria
34244137	student_B	gut microbiota	microbiome	is linked to	multiple sclerosis	DDF
34244137	student_B	isoflavone diet	food	administered	mice	animal
34244137	student_B	isoflavone-metabolizing bacteria	bacteria	interact	metabolite equol	chemical
34244137	student_B	Isoflavone diet	food	influence	multiple sclerosis	DDF
34244137	student_B	gut microbiomes	microbiome	located in	patients	human
34244137	student_B	isoflavone-metabolizing bacteria	bacteria	influence	MS	DDF
34244137	student_B	multiple sclerosis	DDF	target	patients	human
34244137	student_B	gut microbiomes	microbiome	located in	healthy individuals	human
34244137	student_B	bacteria	bacteria	interact	isoflavones	chemical
34244137	student_B	gut bacteria	bacteria	located in	patients	human


33423868	student_B	cognitive decline	DDF	target	patients	human
33423868	student_B	gut microbiome	microbiome	is linked to	SVD	DDF
33423868	student_B	mild cognitive impairment	DDF	target	patients	human
33423868	student_B	Gut Microbiome	microbiome	is linked to	Cerebral Small Vessel Disease	DDF
33423868	student_B	gut microbiome	microbiome	is linked to	cerebral small vessel disease	DDF
33423868	student_B	cerebral SVD	DDF	target	patients	human
33423868	student_B	faecal microbiome metabolites	chemical	impact	gut microbiome	microbiome
33423868	student_B	brain atrophy	DDF	affect	Alzheimer's Disease	DDF
33423868	student_B	Bacteroides	bacteria	located in	patients	human
33423868	student_B	faecal metabolites	chemical	administered	patients	human
33423868	student_B	gut microbiome	microbiome	located in	patients	human
33423868	student_B	white matter hyperintensity	DDF	change abundance	gut microbiomes	microbiome
33423868	student_B	gut microbiome	microbiome	is linked to	brain parenchyma damage	DDF
33423868	student_B	gut microbiome	microbiome	is linked to	cerebral SVD	DDF


38142919	student_B	Bacteroidaceae	bacteria	located in	wild-type mice	animal
38142919	student_B	Proteobacteria	bacteria	located in	wild-type mice	animal
38142919	student_B	Huntington's disease	DDF	is a	neurodegenerative disorder	DDF
38142919	student_B	Campylobacterota	bacteria	located in	wild-type mice	animal
38142919	student_B	psychiatric, cognitive and motor deficits	DDF	affect	HD	DDF
38142919	student_B	psychiatric, cognitive and motor deficits	DDF	affect	neurodegenerative disorder	DDF
38142919	student_B	psychiatric, cognitive and motor deficits	DDF	affect	Huntington's disease	DDF
38142919	student_B	gastrointestinal dysfunction	DDF	affect	Huntington's disease	DDF
38142919	student_B	Ruminococcaceae	bacteria	located in	wild-type mice	animal
38142919	student_B	Dietary fibre	dietary supplement	influence	Huntington's disease	DDF
38142919	student_B	Oscillospiraceae	bacteria	located in	wild-type mice	animal
38142919	student_B	gastrointestinal dysfunction	DDF	affect	neurodegenerative disorder	DDF
38142919	student_B	gastrointestinal dysfunction	DDF	affect	HD	DDF
38142919	student_B	HD	DDF	is a	neurodegenerative disorder	DDF
38142919	student_B	gut microbiome disruption	DDF	target	wild-type mice	animal
38142919	student_B	gut microbiome disruption	DDF	affect	preclinical and clinical HD	DDF
38142919	student_B	high-fibre diet	food	influence	HD	DDF
38142919	student_B	high-fibre diet	food	influence	Huntington's disease	DDF
38142919	student_B	Actinobacteriota	bacteria	located in	wild-type mice	animal
38142919	student_B	fibre	dietary supplement	administered	wild-type littermate controls	animal


40419161	student_B	gut microbiota	microbiome	is linked to	PD	DDF
40419161	student_B	gut microbiota	microbiome	is linked to	Parkinson's disease	DDF
40419161	student_B	gut microbiota	microbiome	is linked to	depression	DDF
40419161	student_B	gut microbiota	microbiome	is linked to	Depression	DDF


40563782	student_B	gut microbiota	microbiome	located in	participants	human
40563782	student_B	Bacteroidia	bacteria	influence	dysbiosis	DDF
40563782	student_B	Bifidobacterium	bacteria	located in	Females	human
40563782	student_B	Bifidobacterium	bacteria	located in	non-elderly participants	human
40563782	student_B	gut microbiota	microbiome	located in	male	human
40563782	student_B	Bifidobacterium	bacteria	interact	protective biomarkers	chemical
40563782	student_B	Bacteroides	bacteria	located in	males	human
40563782	student_B	Bacteroidia	bacteria	located in	males	human
40563782	student_B	gut microbiota	microbiome	used by	metagenomic analysis	biomedical technique
40563782	student_B	Bacteroides	bacteria	influence	inflammation	DDF
40563782	student_B	Blautia	bacteria	located in	Females	human
40563782	student_B	Bacteroidia	bacteria	influence	inflammation	DDF
40563782	student_B	Bacteroides	bacteria	located in	elderly participants	human
40563782	student_B	gut microbiota	microbiome	located in	female	human
40563782	student_B	gut microbiota	microbiome	is linked to	dementia-related brain pathologies	DDF
40563782	student_B	Bacteroides	bacteria	influence	dementia-related brain pathologies	DDF
40563782	student_B	Bacteroidia	bacteria	located in	elderly participants	human
40563782	student_B	Bacteroides	bacteria	influence	dysbiosis	DDF
40563782	student_B	Blautia	bacteria	located in	non-elderly participants	human


36419205	student_B	L. reuteri tryptophan-derived metabolites	chemical	interact	AhR	chemical
36419205	student_B	tryptamine	chemical	part of	AhR	chemical
36419205	student_B	dietary tryptophan	chemical	located in	CNS	anatomical location
36419205	student_B	p-cresol	chemical	part of	tryptophan-derived aryl hydrocarbon receptor	chemical
36419205	student_B	p-cresol	chemical	part of	AhR	chemical
36419205	student_B	tryptamine	chemical	part of	tryptophan-derived aryl hydrocarbon receptor	chemical
36419205	student_B	Lactobacillus reuteri	bacteria	part of	gut microbiota	microbiome
36419205	student_B	Dysregulation	DDF	affect	multiple sclerosis	DDF
36419205	student_B	Dysregulation	DDF	target	patients	human
36419205	student_B	tryptophan metabolism	DDF	change abundance	gut commensals	bacteria
36419205	student_B	putative probiotic species	bacteria	influence	multiple sclerosis	DDF
36419205	student_B	dietary tryptophan	chemical	interact	immunomodulatory indole derivatives	chemical
36419205	student_B	Lactobacillus reuteri	bacteria	influence	multiple sclerosis	DDF
36419205	student_B	putative probiotic species	bacteria	part of	gut microbiota	microbiome
36419205	student_B	gut commensal	bacteria	influence	multiple sclerosis	DDF
36419205	student_B	multiple sclerosis	DDF	target	patients	human
36419205	student_B	indole acetate	chemical	part of	tryptophan-derived aryl hydrocarbon receptor	chemical
36419205	student_B	L. reuteri-colonized mice	animal	used by	metabolite profiling	biomedical technique
36419205	student_B	indole acetate	chemical	part of	AhR	chemical
36419205	student_B	gut commensal	bacteria	part of	gut microbiota	microbiome
36419205	student_B	indole-3-glyoxylic acid	chemical	part of	AhR	chemical
36419205	student_B	L. reuteri tryptophan-derived metabolites	chemical	interact	IL-17	chemical
36419205	student_B	putative probiotic species L. reuteri	bacteria	influence	autoimmunity	DDF
36419205	student_B	dietary tryptophan	chemical	change expression	genomes	gene
36419205	student_B	indole-3-glyoxylic acid	chemical	part of	tryptophan-derived aryl hydrocarbon receptor	chemical


39500329	student_B	Diet	food	influence	autoimmune disease	DDF
39500329	student_B	diet-dependent host metabolite	chemical	impact	gut microbiota	microbiome
39500329	student_B	ketogenic diet	food	influence	multiple sclerosis	DDF
39500329	student_B	diet-dependent host metabolite	chemical	influence	autoimmunity	DDF
39500329	student_B	KD	food	influence	multiple sclerosis	DDF
39500329	student_B	βHB	chemical	located in	intestine	anatomical location
39500329	student_B	KD-dependent host metabolite	chemical	influence	autoimmune disease	DDF
39500329	student_B	gut microbiota	microbiome	is linked to	autoimmunity	DDF
39500329	student_B	KD-dependent host metabolite	chemical	influence	multiple sclerosis	DDF
39500329	student_B	βHB-shaped gut microbiota	microbiome	is linked to	multiple sclerosis	DDF
39500329	student_B	indole lactate	chemical	influence	autoimmune disease	DDF


37085796	student_B	Alistipes	bacteria	located in	MetS risk groups	human
37085796	student_B	Lachnospiraceae_NK4A136_group	bacteria	located in	MetS risk groups	human
37085796	student_B	gut microbiota	microbiome	is linked to	metabolic syndrome	DDF
37085796	student_B	gut microbiota	microbiome	located in	children	human
37085796	student_B	genus Christensenellaceae_R-7_group	bacteria	located in	risk groups	human
37085796	student_B	gut microbiota	microbiome	is linked to	MetS	DDF
37085796	student_B	genera Christensenellaceae_R-7_group	bacteria	influence	MetS	DDF
37085796	student_B	Lachnoclostridium	bacteria	influence	MetS	DDF
37085796	student_B	Lachnoclostridium	bacteria	located in	MetS risk groups	human
37085796	student_B	Family_XIII_AD3011_group	bacteria	located in	non-risk group	human
37085796	student_B	gut microbiota	microbiome	used by	16S rRNA gene sequencing	biomedical technique
37085796	student_B	MetS	DDF	target	children	human
37085796	student_B	metabolic syndrome	DDF	target	children	human
37085796	student_B	Family_XIII_AD3011_group	bacteria	influence	MetS	DDF
37085796	student_B	Lachnoclostridium	bacteria	located in	children	human
37085796	student_B	gut microbiota	microbiome	located in	Chinese children	human


28678867	student_B	gut-bacterial peptides	chemical	interact	human proteins	chemical
28678867	student_B	human proteins	chemical	influence	Alzheimer	DDF
28678867	student_B	gut-bacterial peptides	chemical	influence	CKF	DDF
28678867	student_B	autoimmunity	DDF	affect	Cancer	DDF
28678867	student_B	Proteobacteria	bacteria	located in	genetically predisposed individuals	human
28678867	student_B	human proteins	chemical	influence	Type 2 diabetes	DDF
28678867	student_B	Firmicutes	bacteria	interact	peptides	chemical
28678867	student_B	Proteobacteria	bacteria	interact	peptides	chemical
28678867	student_B	human proteins	chemical	influence	Cancers	DDF
28678867	student_B	Gut bacterial peptides	chemical	influence	late onset complex diseases	DDF
28678867	student_B	autoimmunity	DDF	affect	late onset metabolic, autoimmune and inflammatory disorders	DDF
28678867	student_B	human proteins	chemical	influence	late onset diseases	DDF
28678867	student_B	human proteins	chemical	influence	Chronic Kidney Failure	DDF
28678867	student_B	bacterial proteins	chemical	located in	gut lining	anatomical location
28678867	student_B	gut-bacterial peptides	chemical	influence	Alzheimer	DDF
28678867	student_B	autoimmunity	DDF	affect	Hyperlipidemias	DDF
28678867	student_B	Firmicutes	bacteria	change expression	HLA-II alleles	gene
28678867	student_B	gut-bacterial peptides	chemical	influence	Chronic Kidney Failure	DDF
28678867	student_B	peptides	chemical	change expression	HLA-II alleles	gene
28678867	student_B	gut-bacterial peptides	chemical	influence	Cancers	DDF
28678867	student_B	gut-bacterial peptides	chemical	influence	Type 2 diabetes	DDF
28678867	student_B	gut-bacterial peptides	chemical	influence	late onset diseases	DDF
28678867	student_B	autoimmunity	DDF	affect	Diabetes	DDF
28678867	student_B	autoimmunity	DDF	affect	Rheumatoid Arthritis	DDF
28678867	student_B	bacteria	bacteria	part of	human gut microbiota	microbiome
28678867	student_B	Proteobacteria	bacteria	change expression	HLA-II alleles	gene
28678867	student_B	gut bacterial antigens	chemical	located in	gut lining	anatomical location
28678867	student_B	human proteins	chemical	influence	CKF	DDF
28678867	student_B	Firmicutes	bacteria	located in	genetically predisposed individuals	human
28678867	student_B	autoimmune and inflammatory disorders	DDF	strike	gut lining	anatomical location


37989149	student_B	clock gene dysregulation	DDF	affect	oxidative stress	DDF
37989149	student_B	PD	DDF	is a	neuroinflammation	DDF
37989149	student_B	Circadian disruption	DDF	affect	PD	DDF
37989149	student_B	clock gene dysregulation	DDF	affect	PD	DDF
37989149	student_B	clock gene dysregulation	DDF	affect	neuroinflammation	DDF
37989149	student_B	Circadian Disruption	DDF	affect	Parkinson's Disease	DDF


35572635	student_B	eubiosis	DDF	change abundance	human gut microbiota	microbiome
35572635	student_B	prebiotics	dietary supplement	impact	gut microbiota	microbiome
35572635	student_B	eubiosis	DDF	affect	Infectious, autoimmune, and metabolic diseases	DDF
35572635	student_B	antibiotics	drug	change effect	autoimmune and metabolic disorders	DDF
35572635	student_B	Gut Microbiota	microbiome	is linked to	Infectious, Autoimmune, and Metabolic Disease	DDF
35572635	student_B	type-1 diabetes	DDF	is a	autoimmune disorders	DDF
35572635	student_B	autoimmune and metabolic disorders	DDF	change abundance	gut microbiota	microbiome
35572635	student_B	fermented foods	food	impact	gut microbiota	microbiome
35572635	student_B	tuberculosis	DDF	is a	infectious diseases	DDF
35572635	student_B	multiple sclerosis	DDF	is a	autoimmune disorders	DDF
35572635	student_B	probiotics	dietary supplement	impact	gut microbiota	microbiome


31309928	student_B	Symbiotic microbes	microbiome	located in	central nervous system	anatomical location
31309928	student_B	brain	anatomical location	located in	Germfree mice	animal
31309928	student_B	toll-like receptor (TLR) ligands	chemical	located in	virally infected germfree mice	animal
31309928	student_B	toll-like receptor (TLR) ligands	chemical	influence	neurologic damage	DDF
31309928	student_B	Symbiotic microbes	microbiome	located in	CNS	anatomical location
31309928	student_B	brain	anatomical location	located in	germfree or antibiotic-treated animals	animal
31309928	student_B	TLR4	chemical	influence	viral-induced clinical disease	DDF
31309928	student_B	antibiotics	drug	administered	Germfree mice	animal
31309928	student_B	paralysis	DDF	target	Germfree mice	animal
31309928	student_B	paralysis	DDF	strike	brain	anatomical location
31309928	student_B	demyelination	DDF	target	germfree or antibiotic-treated animals	animal
31309928	student_B	commensals	bacteria	influence	infection	DDF
31309928	student_B	microbiota	microbiome	is linked to	viral-induced neurologic damage	DDF


31221818	student_B	intestinal microbiota	microbiome	located in	control group	animal
31221818	student_B	MS	DDF	is a	immune-mediated disease	DDF
31221818	student_B	prevotellaceae_NK3B31_group	bacteria	influence	MS	DDF
31221818	student_B	mice	animal	used by	16S rRNA gene-based sequencing	biomedical technique
31221818	student_B	Multiple sclerosis	DDF	is a	immune-mediated disease	DDF
31221818	student_B	intestinal microbiota	microbiome	located in	mice	animal


34835410	student_B	human gut bacterium	bacteria	influence	multiple sclerosis	DDF
34835410	student_B	Polyclonal Aptamers	chemical	impact	Parabacteroides distasonis	bacteria
34835410	student_B	probiotic gut bacteria	bacteria	influence	obesity	DDF
34835410	student_B	human gut bacterium	bacteria	influence	obesity	DDF
34835410	student_B	probiotic bacterium	bacteria	part of	human microbiomes	microbiome
34835410	student_B	Single-stranded DNA aptamers	chemical	impact	probiotic gut bacteria	bacteria
34835410	student_B	human gut bacterium	bacteria	influence	non-alcoholic fatty liver disease	DDF
34835410	student_B	human gut bacterium	bacteria	interact	probiotic bacterium	bacteria
34835410	student_B	Parabacteroides distasonis	bacteria	interact	Human Gut Bacterium	bacteria
34835410	student_B	Single-stranded DNA aptamers	chemical	impact	intestinal bacteria	bacteria
34835410	student_B	Polyclonal Aptamers	chemical	impact	Human Gut Bacterium	bacteria
34835410	student_B	Parabacteroides distasonis	bacteria	interact	human gut bacterium	bacteria
34835410	student_B	probiotic gut bacteria	bacteria	influence	neurodegenerative diseases	DDF


40324581	student_B	sepsis	DDF	affect	AD	DDF
40324581	student_B	astrocytes	anatomical location	located in	wild-type post-septic males	animal
40324581	student_B	ERα protein	chemical	located in	brains	anatomical location
40324581	student_B	sepsis	DDF	affect	dementia	DDF
40324581	student_B	post-sepsis	DDF	target	male and female mice	animal
40324581	student_B	sepsis	DDF	affect	Alzheimer's disease pathology	DDF
40324581	student_B	post-sepsis dementia	DDF	target	females	human
40324581	student_B	microglia	anatomical location	located in	wild-type post-septic males	animal
40324581	student_B	females	animal	used by	Gene network analysis	biomedical technique
40324581	student_B	sepsis	DDF	target	females	human
40324581	student_B	sepsis	DDF	affect	neuroinflammation	DDF
40324581	student_B	wild-type females	animal	used by	Gene network analysis	biomedical technique


32162850	student_B	specific gut microbial taxa variation	DDF	affect	MS	DDF
32162850	student_B	MS	DDF	is a	inflammatory disease	DDF
32162850	student_B	Multiple sclerosis	DDF	is a	inflammatory disease	DDF
32162850	student_B	Butyricicoccus	bacteria	influence	PPMS	DDF
32162850	student_B	Butyricicoccus	bacteria	influence	RRMS_U	DDF
32162850	student_B	Gut microbiome variation	DDF	affect	untreated relapsing-remitting MS	DDF
