pmid	annotator	start_idx	end_idx	location	text_span	label
36279229	student_B	787	800	abstract	gut microbiota	microbiome
36279229	student_B	809	810	abstract	AD	DDF
36279229	student_B	816	817	abstract	PD	DDF
36279229	student_B	850	865	abstract	oxidative stress	DDF
36279229	student_B	932	957	abstract	neurodegenerative diseases	DDF
36279229	student_B	991	1009	abstract	lipopolysaccharides	chemical
36279229	student_B	1041	1047	abstract	amyloid	chemical
36279229	student_B	1076	1087	abstract	brain tissue	anatomical location
36279229	student_B	1092	1099	abstract	patients	human
36279229	student_B	1135	1152	abstract	intestinal barrier	anatomical location
36279229	student_B	1181	1182	abstract	AD	DDF
36279229	student_B	1188	1189	abstract	PD	DDF
36279229	student_B	1209	1219	abstract	α-synuclein	gene
36279229	student_B	1246	1262	abstract	neuroinflammation	DDF
36279229	student_B	1356	1368	abstract	psychobiotics	dietary supplement
36279229	student_B	1401	1417	abstract	neurodegeneration	DDF
36279229	student_B	1422	1423	abstract	AD	DDF
36279229	student_B	1429	1430	abstract	PD	DDF


31089885	student_B	0	21	title	Microbiota Alterations	DDF
31089885	student_B	26	44	title	Alzheimer's Disease	DDF
31089885	student_B	89	100	title	Inflammation	DDF
31089885	student_B	0	18	abstract	Alzheimer's disease	DDF
31089885	student_B	21	22	abstract	AD	DDF
31089885	student_B	30	54	abstract	neurodegenerative disease	DDF
31089885	student_B	86	93	abstract	dementia	DDF
31089885	student_B	102	108	abstract	elderly	human
31089885	student_B	167	179	abstract	neuronal loss	DDF
31089885	student_B	271	282	abstract	amyloid beta	chemical
31089885	student_B	303	325	abstract	neurofibrillary tangles	anatomical location
31089885	student_B	409	425	abstract	neuroinflammation	DDF
31089885	student_B	481	501	abstract	intestinal microbiota	microbiome
31089885	student_B	658	678	abstract	intestinal microbiota	microbiome
31089885	student_B	694	710	abstract	brain dysfunction	DDF
31089885	student_B	723	743	abstract	neurological diseases	DDF
31089885	student_B	755	756	abstract	AD	DDF
31089885	student_B	819	829	abstract	AD patients	human
31089885	student_B	920	931	abstract	inflammation	DDF
31089885	student_B	1010	1026	abstract	neuroinflammation	DDF
31089885	student_B	1033	1046	abstract	gut microbiome	microbiome
31089885	student_B	1186	1187	abstract	AD	DDF


32456229	student_B	46	56	title	Antibiotics	drug
32456229	student_B	61	63	title	ALS	DDF
32456229	student_B	69	94	title	Neurodegenerative Diseases	DDF
32456229	student_B	13	21	abstract	human gut	anatomical location
32456229	student_B	61	74	abstract	microorganisms	bacteria
32456229	student_B	127	141	abstract	digestive tract	anatomical location
32456229	student_B	147	151	abstract	colon	anatomical location
32456229	student_B	178	209	abstract	digestible and indigestible food	food
32456229	student_B	239	259	abstract	biochemical compounds	chemical
32456229	student_B	310	321	abstract	gut microbes	microbiome
32456229	student_B	426	434	abstract	leaky gut	DDF
32456229	student_B	437	456	abstract	leaky brain syndrome	DDF
32456229	student_B	496	509	abstract	gut microbiota	microbiome
32456229	student_B	512	523	abstract	inflammation	DDF
32456229	student_B	622	635	abstract	microorganisms	bacteria
32456229	student_B	744	754	abstract	antibiotics	drug
32456229	student_B	791	816	abstract	neurodegenerative diseases	DDF
32456229	student_B	907	921	abstract	pharmaceuticals	drug
32456229	student_B	927	937	abstract	antibiotics	drug
32456229	student_B	980	1007	abstract	brain and neuronal disorders	DDF
32456229	student_B	1018	1034	abstract	Alzheimer disease	DDF
32456229	student_B	1037	1038	abstract	AD	DDF
32456229	student_B	1042	1070	abstract	Amyotrophic Lateral Sclerosis	DDF
32456229	student_B	1073	1075	abstract	ALS	DDF
32456229	student_B	1079	1092	abstract	mood disorders	DDF
32456229	student_B	1095	1107	abstract	schizophrenia	DDF
32456229	student_B	1110	1134	abstract	autism spectrum disorders	DDF
32456229	student_B	1456	1472	abstract	CRISPR technology	biomedical technique
32456229	student_B	1478	1503	abstract	recombinant DNA technology	biomedical technique
32456229	student_B	1574	1587	abstract	gut microbiota	microbiome
32456229	student_B	1590	1591	abstract	GM	microbiome
32456229	student_B	1598	1606	abstract	mycobiota	microbiome
32456229	student_B	1661	1690	abstract	refractory neurologic diseases	DDF


29742516	student_B	13	32	title	Commensal Microbiota	microbiome
29742516	student_B	41	62	title	Enteric Nervous System	anatomical location
29742516	student_B	80	105	title	Neurodegenerative Diseases	DDF
29742516	student_B	20	45	abstract	neurodegenerative diseases	DDF
29742516	student_B	89	128	abstract	loss of memory and learning capabilities	DDF
29742516	student_B	244	246	abstract	gut	anatomical location
29742516	student_B	588	606	abstract	microbial community	microbiome
29742516	student_B	657	670	abstract	gut commensals	microbiome
29742516	student_B	708	721	abstract	gut microbiota	microbiome
29742516	student_B	777	788	abstract	CNS diseases	DDF
29742516	student_B	874	905	abstract	Alzheimer and Parkinson diseases	DDF


38261282	student_B	23	33	title	polyphenols	chemical
38261282	student_B	42	55	title	gut microbiota	microbiome
38261282	student_B	73	89	title	neurodegeneration	DDF
38261282	student_B	94	112	title	Parkinson's disease	DDF
38261282	student_B	0	21	abstract	Intestinal dysfunction	DDF
38261282	student_B	27	44	abstract	microbiome changes	DDF
38261282	student_B	143	167	abstract	neurodegenerative changes	DDF
38261282	student_B	172	190	abstract	Parkinson's disease	DDF
38261282	student_B	319	338	abstract	intestinal dysbiosis	DDF
38261282	student_B	394	413	abstract	inflammatory changes	DDF
38261282	student_B	422	430	abstract	intestine	anatomical location
38261282	student_B	446	456	abstract	polyphenols	chemical
38261282	student_B	469	476	abstract	curcumin	dietary supplement
38261282	student_B	571	578	abstract	curcumin	dietary supplement


40016766	student_B	19	60	title	gut microbiome dysbiosis-related cognition	DDF
40016766	student_B	65	76	title	older adults	human
40016766	student_B	62	85	abstract	gut microbiome dysbiosis	DDF
40016766	student_B	105	122	abstract	cognitive function	DDF
40016766	student_B	187	211	abstract	accelerated brain atrophy	DDF
40016766	student_B	218	235	abstract	cognitive function	DDF
40016766	student_B	287	298	abstract	participants	human
40016766	student_B	344	375	abstract	brain magnetic resonance imaging	biomedical technique
40016766	student_B	414	426	abstract	stool samples	chemical
40016766	student_B	497	513	abstract	neurodegeneration	DDF
40016766	student_B	522	537	abstract	cluster analysis	statistical technique
40016766	student_B	555	565	abstract	individuals	human
40016766	student_B	696	739	abstract	Clinical Dementia Rating Sum of Box (CDR-SB)	biomedical technique
40016766	student_B	882	905	abstract	gut microbiome dysbiosis	DDF
40016766	student_B	933	950	abstract	cognitive function	DDF
40016766	student_B	962	965	abstract	MMSE	biomedical technique
40016766	student_B	971	976	abstract	CDR-SB	biomedical technique
40016766	student_B	1162	1185	abstract	gut microbiome dysbiosis	DDF
40016766	student_B	1275	1288	abstract	gut microbiome	microbiome
40016766	student_B	1303	1331	abstract	age-related cognitive decline	DDF


36079829	student_B	0	13	title	Ketogenic Diet	food
36079829	student_B	43	56	title	Gut Microbiome	microbiome
36079829	student_B	90	127	title	Neurological and Nutritional Disorders	DDF
36079829	student_B	4	17	abstract	ketogenic diet	food
36079829	student_B	20	21	abstract	KD	food
36079829	student_B	55	62	abstract	epilepsy	DDF
36079829	student_B	97	98	abstract	KD	food
36079829	student_B	126	146	abstract	neurological diseases	DDF
36079829	student_B	159	178	abstract	Alzheimer's diseases	DDF
36079829	student_B	181	204	abstract	autism spectrum disorder	DDF
36079829	student_B	211	230	abstract	nutritional disorder	DDF
36079829	student_B	233	239	abstract	obesity	DDF
36079829	student_B	280	281	abstract	KD	food
36079829	student_B	412	425	abstract	gut microbiome	microbiome
36079829	student_B	428	440	abstract	Gut dysbiosis	DDF
36079829	student_B	498	499	abstract	KD	food
36079829	student_B	513	526	abstract	gut microbiota	microbiome
36079829	student_B	621	622	abstract	KD	food
36079829	student_B	642	655	abstract	gut microbiome	microbiome
36079829	student_B	660	680	abstract	neurological diseases	DDF
36079829	student_B	686	692	abstract	obesity	DDF
36079829	student_B	720	721	abstract	KD	food
36079829	student_B	730	743	abstract	gut microbiome	microbiome
36079829	student_B	784	785	abstract	KD	food
36079829	student_B	825	838	abstract	gut microbiome	microbiome
36079829	student_B	895	907	abstract	Bacteroidetes	bacteria
36079829	student_B	919	928	abstract	Firmicutes	bacteria
36079829	student_B	962	975	abstract	Proteobacteria	bacteria
36079829	student_B	1074	1087	abstract	gut microbiota	microbiome
36079829	student_B	1108	1109	abstract	KD	food


34841783	student_B	28	49	title	neurological disorders	DDF
34841783	student_B	0	18	abstract	Intestinal microbes	microbiome
34841783	student_B	59	80	abstract	neurological disorders	DDF
34841783	student_B	91	101	abstract	Parkinson's	DDF
34841783	student_B	104	113	abstract	depression	DDF
34841783	student_B	120	138	abstract	Alzheimer's disease	DDF
34841783	student_B	243	263	abstract	microbial metabolites	chemical
34841783	student_B	385	406	abstract	neurological disorders	DDF
34841783	student_B	460	485	abstract	neurodegenerative diseases	DDF


40280190	student_B	0	10	title	Metabotypes	human
40280190	student_B	26	54	title	uncontrolled childhood asthma	DDF
40280190	student_B	57	70	title	gut microbiota	microbiome
40280190	student_B	77	97	title	systemic inflammation	DDF
40280190	student_B	0	15	abstract	Childhood asthma	DDF
40280190	student_B	117	124	abstract	children	human
40280190	student_B	131	155	abstract	moderate to severe asthma	DDF
40280190	student_B	165	211	abstract	integrative fecal and serum metabolome analysis	biomedical technique
40280190	student_B	214	221	abstract	Children	human
40280190	student_B	413	431	abstract	Asthma Control Test	biomedical technique
40280190	student_B	466	495	abstract	Targeted metabolomic profiling	biomedical technique
40280190	student_B	536	556	abstract	liquid chromatography	biomedical technique
40280190	student_B	562	635	abstract	flow injection electrospray ionization-triple quadrupole mass spectrometry	biomedical technique
40280190	student_B	724	742	abstract	spectral clustering	statistical technique
40280190	student_B	913	959	abstract	Integrative fecal and serum metabolome analysis	biomedical technique
40280190	student_B	967	974	abstract	children	human
40280190	student_B	981	1005	abstract	moderate to severe asthma	DDF
40280190	student_B	1110	1126	abstract	allergic rhinitis	DDF
40280190	student_B	1143	1157	abstract	serum ceramides	chemical
40280190	student_B	1163	1175	abstract	triglycerides	chemical
40280190	student_B	1252	1259	abstract	children	human
40280190	student_B	1404	1423	abstract	serum acylcarnitines	chemical
40280190	student_B	1429	1443	abstract	ω-3 fatty acids	chemical
40280190	student_B	1494	1521	abstract	uncontrolled asthma patients	human
40280190	student_B	1539	1562	abstract	serum cholesteryl esters	chemical
40280190	student_B	1565	1584	abstract	phosphatidylcholines	chemical
40280190	student_B	1591	1604	abstract	sphingomyelins	chemical
40280190	student_B	1616	1632	abstract	fecal amino acids	chemical
40280190	student_B	1690	1697	abstract	children	human
40280190	student_B	1704	1728	abstract	moderate to severe asthma	DDF
40280190	student_B	1769	1784	abstract	fecal microbiota	microbiome
40280190	student_B	1849	1860	abstract	metabotyping	biomedical technique
40280190	student_B	1915	1920	abstract	asthma	DDF


37626967	student_B	58	71	title	Gut Microbiota	microbiome
37626967	student_B	89	111	title	Brain Amyloid Pathology	DDF
37626967	student_B	0	18	abstract	Alzheimer's disease	DDF
37626967	student_B	21	22	abstract	AD	DDF
37626967	student_B	62	75	abstract	senile plaques	DDF
37626967	student_B	91	111	abstract	fibrillated amyloid-β	chemical
37626967	student_B	114	115	abstract	Aβ	chemical
37626967	student_B	148	170	abstract	neurofibrillary tangles	anatomical location
37626967	student_B	175	177	abstract	tau	chemical
37626967	student_B	184	205	abstract	oligomers/fibrillar Aβ	chemical
37626967	student_B	327	328	abstract	Aβ	chemical
37626967	student_B	335	364	abstract	4 kDa molecular weight peptide	chemical
37626967	student_B	412	436	abstract	amyloid precursor protein	chemical
37626967	student_B	509	516	abstract	deficits	DDF
37626967	student_B	521	541	abstract	metabolic alterations	DDF
37626967	student_B	611	612	abstract	AD	DDF
37626967	student_B	711	721	abstract	human brain	anatomical location
37626967	student_B	753	760	abstract	patients	human
37626967	student_B	767	768	abstract	AD	DDF
37626967	student_B	949	950	abstract	AD	DDF
37626967	student_B	968	981	abstract	ketogenic diet	food
37626967	student_B	1025	1026	abstract	AD	DDF
37626967	student_B	1110	1111	abstract	AD	DDF
37626967	student_B	1337	1353	abstract	neurodegeneration	DDF


34087380	student_B	0	6	title	Indoles	chemical
34087380	student_B	68	86	title	Alzheimer's disease	DDF
34087380	student_B	0	38	abstract	Sporadic late-onset Alzheimer's disease	DDF
34087380	student_B	41	42	abstract	AD	DDF
34087380	student_B	75	82	abstract	dementia	DDF
34087380	student_B	143	152	abstract	population	human
34087380	student_B	155	156	abstract	AD	DDF
34087380	student_B	264	279	abstract	indole molecules	chemical
34087380	student_B	297	310	abstract	gut microbiota	microbiome
34087380	student_B	725	726	abstract	AD	DDF
34087380	student_B	782	800	abstract	intestinal microbes	microbiome
34087380	student_B	810	814	abstract	brain	anatomical location
34087380	student_B	974	975	abstract	AD	DDF
34087380	student_B	1046	1052	abstract	indoles	chemical
34087380	student_B	1096	1112	abstract	neurodegeneration	DDF
34087380	student_B	1193	1215	abstract	neuroprotective indoles	chemical
34087380	student_B	1224	1244	abstract	indole propionic acid	chemical
34087380	student_B	1390	1400	abstract	individuals	human
34087380	student_B	1430	1437	abstract	dementia	DDF


40606636	student_B	0	41	title	Anxiety-related gut microbiota alterations	DDF
40606636	student_B	46	64	title	Parkinson's disease	DDF
40606636	student_B	101	119	title	healthy individuals	human
40606636	student_B	0	6	abstract	Anxiety	DDF
40606636	student_B	26	58	abstract	Parkinson's disease (PD) patients	human
40606636	student_B	74	91	abstract	non-motor symptoms	DDF
40606636	student_B	168	181	abstract	gut microbiota	microbiome
40606636	student_B	199	205	abstract	anxiety	DDF
40606636	student_B	247	271	abstract	PD and non-PD populations	human
40606636	student_B	331	363	abstract	gut microbiota-associated anxiety	DDF
40606636	student_B	368	392	abstract	PD and non-PD individuals	human
40606636	student_B	395	406	abstract	Participants	human
40606636	student_B	516	528	abstract	stool samples	chemical
40606636	student_B	543	561	abstract	16S rRNA sequencing	biomedical technique
40606636	student_B	585	596	abstract	participants	human
40606636	student_B	629	639	abstract	individuals	human
40606636	student_B	660	661	abstract	PD	DDF
40606636	student_B	803	837	abstract	anxious and non-anxious individuals	human
40606636	student_B	857	876	abstract	PD and non-PD groups	human
40606636	student_B	879	901	abstract	Beta diversity analysis	statistical technique
40606636	student_B	954	988	abstract	anxious and non-anxious PD patients	human
40606636	student_B	1004	1020	abstract	Bray-Curtis index	statistical technique
40606636	student_B	1038	1049	abstract	non-PD group	human
40606636	student_B	1055	1074	abstract	Escherichia-Shigella	bacteria
40606636	student_B	1110	1132	abstract	non-anxious PD patients	human
40606636	student_B	1195	1215	abstract	metabolic alterations	DDF
40606636	student_B	1233	1239	abstract	anxiety	DDF
40606636	student_B	1244	1268	abstract	PD and non-PD individuals	human
40606636	student_B	1274	1292	abstract	non-PD participants	human
40606636	student_B	1295	1301	abstract	anxiety	DDF
40606636	student_B	1502	1512	abstract	PD patients	human
40606636	student_B	1519	1525	abstract	anxiety	DDF
40606636	student_B	1647	1679	abstract	Gut microbiota-associated anxiety	DDF
40606636	student_B	1697	1721	abstract	PD and non-PD populations	human
40606636	student_B	1888	1894	abstract	anxiety	DDF
40606636	student_B	1899	1909	abstract	PD patients	human


38218318	student_B	0	16	title	Plant-based diets	dietary supplement
38218318	student_B	26	39	title	gut microbiome	microbiome
38218318	student_B	47	63	abstract	plant-based diets	dietary supplement
38218318	student_B	111	124	abstract	gut microbiome	microbiome
38218318	student_B	130	161	abstract	microbiome-dependent metabolites	chemical
38218318	student_B	172	193	abstract	trimethylamine N-oxide	chemical
38218318	student_B	196	199	abstract	TMAO	chemical
38218318	student_B	246	262	abstract	plant-based diets	dietary supplement
38218318	student_B	339	355	abstract	plant-based diets	dietary supplement
38218318	student_B	460	470	abstract	metabolites	chemical
38218318	student_B	613	627	abstract	metabolite TMAO	chemical
38218318	student_B	645	650	abstract	adults	human
38218318	student_B	711	714	abstract	diet	dietary supplement
38218318	student_B	717	732	abstract	fecal microbiome	microbiome
38218318	student_B	735	764	abstract	shotgun metagenomic sequencing	biomedical technique
38218318	student_B	901	929	abstract	food frequency questionnaires	biomedical technique
38218318	student_B	974	995	abstract	microbiome α-diversity	biomedical technique
38218318	student_B	1044	1075	abstract	Bray-Curtis and UniFrac measures	statistical technique
38218318	student_B	1112	1122	abstract	plasma TMAO	chemical
38218318	student_B	1400	1430	abstract	non-Hispanic White participants	human
38218318	student_B	1489	1510	abstract	microbiome α-diversity	biomedical technique
38218318	student_B	1670	1697	abstract	Faecalibacterium prausnitzii	bacteria
38218318	student_B	1700	1718	abstract	Eubacterium eligens	bacteria
38218318	student_B	1725	1752	abstract	Bacteroides thetaiotaomicron	bacteria
38218318	student_B	1796	1820	abstract	Blautia hydrogenotrophica	bacteria
38218318	student_B	1823	1837	abstract	Doreasp CAG 317	bacteria
38218318	student_B	1840	1866	abstract	Eisenbergiella massiliensis	bacteria
38218318	student_B	1869	1891	abstract	Sellimonas intestinalis	bacteria
38218318	student_B	1894	1909	abstract	Blautia wexlerae	bacteria
38218318	student_B	1916	1931	abstract	Alistipes shahii	bacteria
38218318	student_B	1983	1986	abstract	TMAO	chemical
38218318	student_B	2062	2087	abstract	healthful plant-based diet	dietary supplement


33547052	student_B	0	4	title	IL-17	chemical
33547052	student_B	15	49	title	central nervous system autoimmunity	DDF
33547052	student_B	63	83	title	intestinal microbiome	microbiome
33547052	student_B	0	14	abstract	Interleukin-17A	chemical
33547052	student_B	18	23	abstract	IL-17A	chemical
33547052	student_B	30	76	abstract	IL-17F-producing CD4<sup>+</sup> T helper cells	anatomical location
33547052	student_B	79	99	abstract	T<sub>H</sub>17 cells	anatomical location
33547052	student_B	139	167	abstract	chronic inflammatory diseases	DDF
33547052	student_B	178	195	abstract	multiple sclerosis	DDF
33547052	student_B	268	288	abstract	T<sub>H</sub>17 cells	anatomical location
33547052	student_B	307	315	abstract	leukocyte	anatomical location
33547052	student_B	377	389	abstract	tissue damage	DDF
33547052	student_B	413	418	abstract	IL-17A	chemical
33547052	student_B	424	429	abstract	IL-17F	chemical
33547052	student_B	443	451	abstract	cytokines	chemical
33547052	student_B	557	577	abstract	T<sub>H</sub>17 cells	anatomical location
33547052	student_B	668	671	abstract	mice	animal
33547052	student_B	687	694	abstract	IL-17A/F	chemical
33547052	student_B	784	797	abstract	gut microbiota	microbiome
33547052	student_B	817	824	abstract	IL-17A/F	chemical
33547052	student_B	829	847	abstract	T<sub>H</sub> cells	anatomical location
33547052	student_B	919	954	abstract	wild-type-like intestinal microbiota	microbiome
33547052	student_B	977	982	abstract	IL-17A	chemical
33547052	student_B	1006	1019	abstract	gut epithelium	anatomical location
33547052	student_B	1124	1129	abstract	IL-17A	chemical
33547052	student_B	1135	1140	abstract	IL-17F	chemical
33547052	student_B	1202	1223	abstract	intestinal homeostasis	DDF
33547052	student_B	1247	1271	abstract	CNS-directed autoimmunity	DDF


33899089	student_B	0	31	title	Dietary conjugated linoleic acid	dietary supplement
33899089	student_B	47	69	title	intestinal inflammation	DDF
33899089	student_B	90	105	title	CNS autoimmunity	DDF
33899089	student_B	61	87	abstract	organ-specific autoimmunity	DDF
33899089	student_B	110	127	abstract	multiple sclerosis	DDF
33899089	student_B	279	292	abstract	gut microbiome	microbiome
33899089	student_B	365	388	abstract	conjugated linoleic acid	dietary supplement
33899089	student_B	404	424	abstract	linoleic acid isomers	chemical
33899089	student_B	439	454	abstract	CNS autoimmunity	DDF
33899089	student_B	488	505	abstract	multiple sclerosis	DDF
33899089	student_B	541	570	abstract	intestinal barrier dysfunction	DDF
33899089	student_B	576	587	abstract	inflammation	DDF
33899089	student_B	615	662	abstract	intestinal myeloid-derived suppressor-like cells	anatomical location
33899089	student_B	716	739	abstract	conjugated linoleic acid	dietary supplement
33899089	student_B	956	979	abstract	conjugated linoleic acid	dietary supplement
33899089	student_B	984	1003	abstract	murine myeloid cells	anatomical location
33899089	student_B	1027	1030	abstract	IL10	chemical
33899089	student_B	1129	1136	abstract	patients	human
33899089	student_B	1143	1160	abstract	multiple sclerosis	DDF
33899089	student_B	1218	1265	abstract	dietary conjugated linoleic acid-supplementation	dietary supplement
33899089	student_B	1428	1451	abstract	conjugated linoleic acid	dietary supplement
33899089	student_B	1508	1520	abstract	myeloid cells	anatomical location
33899089	student_B	1529	1537	abstract	intestine	anatomical location


40445406	student_B	0	13	title	Gut microbiota	microbiome
40445406	student_B	19	36	title	serum metabolomics	biomedical technique
40445406	student_B	57	87	title	Phellinus ribis polysaccharides	chemical
40445406	student_B	0	18	abstract	Alzheimer's disease	DDF
40445406	student_B	21	22	abstract	AD	DDF
40445406	student_B	28	61	abstract	complex neurodegenerative disorder	DDF
40445406	student_B	174	204	abstract	Phellinus ribis polysaccharides	chemical
40445406	student_B	207	209	abstract	PRG	chemical
40445406	student_B	325	336	abstract	AD pathology	DDF
40445406	student_B	419	421	abstract	PRG	chemical
40445406	student_B	528	532	abstract	SAMP8	animal
40445406	student_B	601	602	abstract	AD	DDF
40445406	student_B	639	648	abstract	SAMP8 mice	animal
40445406	student_B	663	665	abstract	PRG	chemical
40445406	student_B	686	709	abstract	16S rRNA gene sequencing	biomedical technique
40445406	student_B	712	736	abstract	Non-targeted metabolomics	biomedical technique
40445406	student_B	748	860	abstract	ultra-performance liquid chromatography quadrupole/electrostatic field orbitrap high-resolution mass spectrometry	biomedical technique
40445406	student_B	932	960	abstract	Spearman correlation analysis	statistical technique
40445406	student_B	1014	1027	abstract	gut microbiota	microbiome
40445406	student_B	1033	1049	abstract	serum metabolites	chemical
40445406	student_B	1052	1054	abstract	PRG	chemical
40445406	student_B	1079	1091	abstract	gut dysbiosis	DDF
40445406	student_B	1096	1105	abstract	SAMP8 mice	animal
40445406	student_B	1176	1194	abstract	pathogenic bacteria	bacteria
40445406	student_B	1265	1291	abstract	Serum metabolomics analysis	biomedical technique
40445406	student_B	1307	1309	abstract	PRG	chemical
40445406	student_B	1354	1375	abstract	AD-related metabolites	chemical
40445406	student_B	1388	1400	abstract	phenylalanine	chemical
40445406	student_B	1493	1506	abstract	gut microbiota	microbiome
40445406	student_B	1512	1528	abstract	serum metabolites	chemical
40445406	student_B	1531	1533	abstract	PRG	chemical
40445406	student_B	1564	1590	abstract	senescence-accelerated mice	animal
40445406	student_B	1606	1619	abstract	gut microbiota	microbiome
40445406	student_B	1625	1641	abstract	serum metabolites	chemical
40445406	student_B	1678	1680	abstract	PRG	chemical
40445406	student_B	1719	1720	abstract	AD	DDF
40445406	student_B	1755	1768	abstract	gut microbiota	microbiome
40445406	student_B	1774	1790	abstract	serum metabolites	chemical
40445406	student_B	1818	1843	abstract	neurodegenerative diseases	DDF


31907339	student_B	12	20	title	memantine	drug
31907339	student_B	29	51	title	Lactobacillus plantarum	bacteria
31907339	student_B	78	98	title	cognitive impairments	DDF
31907339	student_B	0	21	abstract	Trimethylamine-N-oxide	chemical
31907339	student_B	24	27	abstract	TMAO	chemical
31907339	student_B	35	58	abstract	gut microbial metabolite	chemical
31907339	student_B	74	92	abstract	Alzheimer's disease	DDF
31907339	student_B	95	96	abstract	AD	DDF
31907339	student_B	123	132	abstract	probiotics	dietary supplement
31907339	student_B	148	158	abstract	AD symptoms	DDF
31907339	student_B	191	194	abstract	TMAO	chemical
31907339	student_B	242	245	abstract	TMAO	chemical
31907339	student_B	251	273	abstract	cognitive deterioration	DDF
31907339	student_B	307	312	abstract	plasma	anatomical location
31907339	student_B	383	402	abstract	probiotic treatments	dietary supplement
31907339	student_B	431	455	abstract	<i>L.</i><i>plantarum</i>	bacteria
31907339	student_B	464	466	abstract	gut	anatomical location
31907339	student_B	489	508	abstract	cognitive impairment	DDF
31907339	student_B	548	556	abstract	memantine	drug
31907339	student_B	566	577	abstract	L. plantarum	bacteria
31907339	student_B	595	617	abstract	cognitive deterioration	DDF
31907339	student_B	647	657	abstract	hippocampus	anatomical location
31907339	student_B	776	792	abstract	neuroinflammation	DDF
31907339	student_B	833	844	abstract	L. plantarum	bacteria
31907339	student_B	897	915	abstract	memantine treatment	drug
31907339	student_B	951	971	abstract	intestinal microbiota	microbiome
31907339	student_B	1002	1005	abstract	TMAO	chemical
31907339	student_B	1066	1086	abstract	intestinal microbiota	microbiome
31907339	student_B	1146	1147	abstract	AD	DDF


30475761	student_B	0	13	title	Bioactive Food	food
30475761	student_B	22	55	title	Metabolic and Synaptic Alterations	DDF
30475761	student_B	74	87	title	Gut Microbiota	microbiome
30475761	student_B	109	127	title	Alzheimer's Disease	DDF
30475761	student_B	61	74	abstract	gut microbiota	microbiome
30475761	student_B	77	78	abstract	GM	microbiome
30475761	student_B	104	122	abstract	Alzheimer's disease	DDF
30475761	student_B	125	126	abstract	AD	DDF
30475761	student_B	130	131	abstract	GM	microbiome
30475761	student_B	218	236	abstract	lipopolysaccharides	chemical
30475761	student_B	239	241	abstract	LPS	chemical
30475761	student_B	248	270	abstract	short-chain fatty acids	chemical
30475761	student_B	273	277	abstract	SCFAs	chemical
30475761	student_B	295	298	abstract	Diet	dietary supplement
30475761	student_B	344	345	abstract	GM	microbiome
30475761	student_B	367	378	abstract	healthy diet	food
30475761	student_B	428	429	abstract	AD	DDF
30475761	student_B	462	475	abstract	bioactive food	food
30475761	student_B	478	479	abstract	BF	food
30475761	student_B	502	518	abstract	neuroinflammation	DDF
30475761	student_B	524	539	abstract	oxidative stress	DDF
30475761	student_B	566	575	abstract	obese rats	animal
30475761	student_B	629	630	abstract	BF	food
30475761	student_B	734	735	abstract	BF	food
30475761	student_B	744	747	abstract	diet	dietary supplement
30475761	student_B	792	793	abstract	AD	DDF
30475761	student_B	816	817	abstract	GM	microbiome
30475761	student_B	820	861	abstract	Triple transgenic 3xTg-AD (TG) female mice	animal
30475761	student_B	889	899	abstract	dried nopal	food
30475761	student_B	902	904	abstract	soy	food
30475761	student_B	907	914	abstract	chia oil	food
30475761	student_B	921	928	abstract	turmeric	food
30475761	student_B	1002	1014	abstract	Aβ aggregates	chemical
30475761	student_B	1059	1060	abstract	BF	food
30475761	student_B	1072	1074	abstract	MDA	chemical
30475761	student_B	1121	1126	abstract	PSD-95	chemical
30475761	student_B	1129	1141	abstract	synaptophysin	chemical
30475761	student_B	1144	1148	abstract	GluR1	chemical
30475761	student_B	1154	1164	abstract	ARC protein	chemical
30475761	student_B	1176	1182	abstract	TG mice	animal
30475761	student_B	1198	1204	abstract	TG mice	animal
30475761	student_B	1210	1211	abstract	BF	food
30475761	student_B	1240	1246	abstract	pGSK-3β	chemical
30475761	student_B	1275	1299	abstract	pro-inflammatory bacteria	bacteria
30475761	student_B	1323	1329	abstract	TG mice	animal
30475761	student_B	1343	1351	abstract	wild-type	animal
30475761	student_B	1415	1417	abstract	LPS	chemical
30475761	student_B	1424	1433	abstract	propionate	chemical
30475761	student_B	1503	1504	abstract	BF	food
30475761	student_B	1549	1550	abstract	GM	microbiome
30475761	student_B	1571	1591	abstract	neurotoxic substances	chemical


29516151	student_B	12	21	title	microbiome	microbiome
29516151	student_B	27	44	title	multiple sclerosis	DDF
29516151	student_B	77	94	abstract	multiple sclerosis	DDF
29516151	student_B	97	98	abstract	MS	DDF
29516151	student_B	269	286	abstract	imaging procedures	biomedical technique
29516151	student_B	421	449	abstract	gut and intestinal microbiome	microbiome
29516151	student_B	460	480	abstract	neurological diseases	DDF
29516151	student_B	504	505	abstract	MS	DDF
29516151	student_B	605	614	abstract	microbiome	microbiome
29516151	student_B	753	754	abstract	MS	DDF
29516151	student_B	856	858	abstract	gut	anatomical location
29516151	student_B	908	917	abstract	microbiome	microbiome
29516151	student_B	942	943	abstract	MS	DDF


31835282	student_B	10	30	title	Clostridium butyricum	bacteria
31835282	student_B	40	75	title	Microglia-Mediated Neuroinflammation	DDF
31835282	student_B	80	98	title	Alzheimer's Disease	DDF
31835282	student_B	115	128	title	Gut Microbiota	microbiome
31835282	student_B	134	153	title	Metabolites Butyrate	chemical
